FC_3B_1,0.8199233716,0.8301404853,0.8084291188,0.8135376756,0.7956577267,0.7668789809,0.7879948914,0.8091603053,0.9185750636,0.9198473282,0.9185750636,0.9529262087,0.9834605598,0.9872773537,0.9860050891,0.9860050891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM_G2_1,0.8199233716,0.8301404853,0.8084291188,0.8135376756,0.7956577267,0.7668789809,0.7879948914,0.8091603053,0.9185750636,0.9198473282,0.9185750636,0.9529262087,0.9834605598,0.9872773537,0.9860050891,0.9860050891,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa_2,0.8212005109,0.8314176245,0.809706258,0.816091954,0.7969348659,0.7681528662,0.7892720307,0.8091603053,0.9223918575,0.9236641221,0.9223918575,0.9567430025,0.9847328244,0.9885496183,0.9872773537,0.9872773537,0.9923664122,0.9923664122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW_2Fl,0.8212005109,0.8314176245,0.809706258,0.816091954,0.7969348659,0.7681528662,0.7892720307,0.8091603053,0.9223918575,0.9236641221,0.9223918575,0.9567430025,0.9847328244,0.9885496183,0.9872773537,0.9872773537,0.9923664122,0.9923664122,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa_G1_3,0.8212005109,0.8314176245,0.809706258,0.816091954,0.7969348659,0.7681528662,0.7892720307,0.8091603053,0.9223918575,0.9236641221,0.9223918575,0.9567430025,0.9847328244,0.9885496183,0.9872773537,0.9872773537,0.9923664122,0.9923664122,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa_1_1_1,0.8186462324,0.8288633461,0.8071519796,0.809706258,0.7956577267,0.7656050955,0.7867177522,0.8091603053,0.9160305344,0.917302799,0.9160305344,0.9503816794,0.9809160305,0.9847328244,0.9834605598,0.9834605598,0.9872773537,0.9872773537,0.9885496183,0.9885496183,0.9885496183,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa_1_4,0.8199233716,0.8301404853,0.8084291188,0.8109833972,0.7956577267,0.7668789809,0.7879948914,0.8078880407,0.917302799,0.9185750636,0.917302799,0.951653944,0.9821882952,0.9860050891,0.9847328244,0.9847328244,0.9885496183,0.9885496183,0.989821883,0.989821883,0.989821883,0.9987277354,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM_1_5,0.8212005109,0.8301404853,0.8027989822,0.816091954,0.7994891443,0.7681528662,0.7879948914,0.8091603053,0.9211195929,0.9223918575,0.9211195929,0.9529262087,0.9834605598,0.9872773537,0.9860050891,0.9860050891,0.989821883,0.989821883,0.9910941476,0.9910941476,0.9910941476,0.9872773537,0.9885496183,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El_1_2,0.8224776501,0.8326947637,0.8040712468,0.816091954,0.7994891443,0.7707006369,0.7892720307,0.8117048346,0.9236641221,0.9249363868,0.9236641221,0.9554707379,0.9860050891,0.989821883,0.9885496183,0.9885496183,0.9923664122,0.9923664122,0.9936386768,0.9936386768,0.9936386768,0.989821883,0.9910941476,0.9974554707,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El_1_1,0.8224776501,0.8326947637,0.8040712468,0.816091954,0.7994891443,0.7707006369,0.7892720307,0.8117048346,0.9236641221,0.9249363868,0.9236641221,0.9554707379,0.9860050891,0.989821883,0.9885496183,0.9885496183,0.9923664122,0.9923664122,0.9936386768,0.9936386768,0.9936386768,0.989821883,0.9910941476,0.9974554707,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El_G2_2,0.8224776501,0.8326947637,0.8040712468,0.816091954,0.7994891443,0.7707006369,0.7892720307,0.8117048346,0.9236641221,0.9249363868,0.9236641221,0.9554707379,0.9860050891,0.989821883,0.9885496183,0.9885496183,0.9923664122,0.9923664122,0.9936386768,0.9936386768,0.9936386768,0.989821883,0.9910941476,0.9974554707,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El_G2_3,0.8212005109,0.8314176245,0.8027989822,0.8148148148,0.7982120051,0.7707006369,0.7879948914,0.81043257,0.9223918575,0.9236641221,0.9223918575,0.9541984733,0.9847328244,0.9885496183,0.9872773537,0.9872773537,0.9910941476,0.9910941476,0.9923664122,0.9923664122,0.9923664122,0.9885496183,0.989821883,0.9961832061,0.9987277354,0.9987277354,0.9987277354,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PJ_4G_4,0.8250319285,0.8314176245,0.8122605364,0.8267008986,0.8007662835,0.7767857143,0.7918263091,0.81043257,0.9211195929,0.9249363868,0.9236641221,0.9554707379,0.9885496183,0.9923664122,0.9910941476,0.9885496183,0.9923664122,0.9923664122,0.9936386768,0.9936386768,0.9936386768,0.989821883,0.9910941476,0.9923664122,0.9949109415,0.9949109415,0.9949109415,0.9936386768,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_G2_5,0.8186462324,0.8288633461,0.8071519796,0.8122605364,0.7943805875,0.7656050955,0.7867177522,0.8066157761,0.9147582697,0.9185750636,0.917302799,0.9491094148,0.9783715013,0.9821882952,0.9809160305,0.9809160305,0.9847328244,0.9847328244,0.9885496183,0.9885496183,0.9885496183,0.9821882952,0.9834605598,0.9847328244,0.9872773537,0.9872773537,0.9872773537,0.9860050891,0.9872773537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_2G_3,0.8186462324,0.8301404853,0.8084291188,0.8135376756,0.7956577267,0.7668789809,0.7879948914,0.8078880407,0.9147582697,0.9185750636,0.917302799,0.9491094148,0.9783715013,0.9821882952,0.9809160305,0.9809160305,0.9847328244,0.9847328244,0.9885496183,0.9885496183,0.9885496183,0.9821882952,0.9834605598,0.9847328244,0.9872773537,0.9872773537,0.9872773537,0.9860050891,0.9872773537,0.9974554707,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EF199550_China,0.8120204604,0.8158567775,0.8043478261,0.8069053708,0.7884615385,0.7531969309,0.773657289,0.8101910828,0.9096692112,0.9083969466,0.9071246819,0.9083969466,0.8969465649,0.8982188295,0.8969465649,0.8956743003,0.8956743003,0.8956743003,0.8969465649,0.8969465649,0.8969465649,0.893129771,0.8918575064,0.8956743003,0.8982188295,0.8982188295,0.8982188295,0.8969465649,0.9007633588,0.893129771,0.893129771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJ298035_Japan,0.8120204604,0.8094629156,0.7992327366,0.7928388747,0.7765006386,0.7680412371,0.7685421995,0.8114649682,0.8893129771,0.8918575064,0.8905852417,0.8791348601,0.8727735369,0.8740458015,0.8727735369,0.8702290076,0.868956743,0.868956743,0.868956743,0.868956743,0.868956743,0.8651399491,0.8638676845,0.8676844784,0.8702290076,0.8702290076,0.8702290076,0.868956743,0.8727735369,0.8651399491,0.8651399491,0.9083969466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JN692173_China,0.8222506394,0.8171355499,0.8043478261,0.8056265985,0.7948717949,0.7676508344,0.7794871795,0.8091603053,0.903307888,0.9020356234,0.9007633588,0.8956743003,0.8829516539,0.8867684478,0.8854961832,0.8816793893,0.8816793893,0.8816793893,0.8816793893,0.8816793893,0.8816793893,0.8765903308,0.8753180662,0.8791348601,0.8816793893,0.8816793893,0.8816793893,0.8804071247,0.8842239186,0.8778625954,0.8778625954,0.9236641221,0.8956743003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DQ925464_VietNam,0.8076433121,0.8199233716,0.8010204082,0.8035714286,0.7923076923,0.7740693196,0.774522293,0.8002544529,0.8702290076,0.8753180662,0.8740458015,0.8740458015,0.8702290076,0.8753180662,0.8740458015,0.868956743,0.8676844784,0.8676844784,0.8702290076,0.8702290076,0.8702290076,0.8676844784,0.8664122137,0.868956743,0.8715012723,0.8715012723,0.8715012723,0.8702290076,0.8740458015,0.8676844784,0.8676844784,0.8816793893,0.8524173028,0.8880407125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_H1_1,0.8256997455,0.8196930946,0.8094629156,0.8040712468,0.7867177522,0.7595907928,0.7760814249,0.8027989822,0.927480916,0.9363867684,0.9351145038,0.9185750636,0.8944020356,0.8994910941,0.8982188295,0.893129771,0.8893129771,0.8893129771,0.8918575064,0.8918575064,0.8918575064,0.8854961832,0.8867684478,0.8905852417,0.893129771,0.893129771,0.893129771,0.8918575064,0.8956743003,0.8867684478,0.8867684478,0.9109414758,0.8867684478,0.9071246819,0.8740458015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF511485_Taiwan,0.8180661578,0.8091603053,0.81043257,0.7977099237,0.7905491699,0.7679487179,0.7735368957,0.7977099237,0.8982188295,0.9045801527,0.903307888,0.893129771,0.8880407125,0.8905852417,0.8893129771,0.8816793893,0.8816793893,0.8816793893,0.8842239186,0.8842239186,0.8842239186,0.8778625954,0.8791348601,0.8829516539,0.8854961832,0.8854961832,0.8854961832,0.8842239186,0.8854961832,0.8816793893,0.8816793893,0.8905852417,0.8625954198,0.8969465649,0.8804071247,0.927480916,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KT372699_Taiwan,0.820610687,0.8078880407,0.8091603053,0.796437659,0.7892720307,0.7666666667,0.772264631,0.796437659,0.8982188295,0.9045801527,0.903307888,0.893129771,0.8880407125,0.8905852417,0.8893129771,0.8816793893,0.8816793893,0.8816793893,0.8842239186,0.8842239186,0.8842239186,0.8778625954,0.8791348601,0.8829516539,0.8854961832,0.8854961832,0.8854961832,0.8842239186,0.8854961832,0.8816793893,0.8816793893,0.8905852417,0.8625954198,0.8969465649,0.8804071247,0.927480916,0.9974554707,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC114496_Japan,0.8114649682,0.8122605364,0.8040973111,0.8010204082,0.7816091954,0.749044586,0.7582697201,0.8114649682,0.8893129771,0.893129771,0.8918575064,0.8842239186,0.8829516539,0.8829516539,0.8816793893,0.8829516539,0.8778625954,0.8778625954,0.8778625954,0.8778625954,0.8778625954,0.8740458015,0.8753180662,0.8791348601,0.8816793893,0.8816793893,0.8816793893,0.8804071247,0.8842239186,0.8778625954,0.8778625954,0.8982188295,0.8600508906,0.8880407125,0.8740458015,0.8994910941,0.9096692112,0.9096692112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW_H4_2,0.831202046,0.8129770992,0.8091603053,0.8015267176,0.7709923664,0.7723785166,0.7735368957,0.8053435115,0.9045801527,0.9096692112,0.9083969466,0.9007633588,0.8982188295,0.8994910941,0.8982188295,0.8905852417,0.8905852417,0.8905852417,0.893129771,0.893129771,0.893129771,0.8867684478,0.8880407125,0.8918575064,0.8944020356,0.8944020356,0.8944020356,0.893129771,0.8944020356,0.8905852417,0.893129771,0.9020356234,0.8715012723,0.8956743003,0.868956743,0.9109414758,0.9083969466,0.9083969466,0.8905852417,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW_H4_3,0.831202046,0.8129770992,0.8091603053,0.8015267176,0.7709923664,0.7723785166,0.7735368957,0.8053435115,0.9045801527,0.9096692112,0.9083969466,0.9007633588,0.8982188295,0.8994910941,0.8982188295,0.8905852417,0.8905852417,0.8905852417,0.893129771,0.893129771,0.893129771,0.8867684478,0.8880407125,0.8918575064,0.8944020356,0.8944020356,0.8944020356,0.893129771,0.8944020356,0.8905852417,0.893129771,0.9020356234,0.8715012723,0.8956743003,0.868956743,0.9109414758,0.9083969466,0.9083969466,0.8905852417,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_2G_3,0.8273657289,0.8196930946,0.8158567775,0.8002544529,0.772264631,0.7763496144,0.7735368957,0.8078880407,0.9058524173,0.9109414758,0.9096692112,0.8994910941,0.8969465649,0.8982188295,0.8969465649,0.8893129771,0.8893129771,0.8893129771,0.8918575064,0.8918575064,0.8918575064,0.8854961832,0.8867684478,0.8905852417,0.893129771,0.893129771,0.893129771,0.8918575064,0.893129771,0.8893129771,0.8893129771,0.9020356234,0.8740458015,0.8956743003,0.8727735369,0.9122137405,0.9096692112,0.9096692112,0.8944020356,0.9910941476,0.9910941476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB2H_1,0.8273657289,0.8196930946,0.8158567775,0.8002544529,0.772264631,0.7763496144,0.7735368957,0.81043257,0.9058524173,0.9109414758,0.9096692112,0.8994910941,0.8969465649,0.8982188295,0.8969465649,0.8893129771,0.8893129771,0.8893129771,0.8918575064,0.8918575064,0.8918575064,0.8854961832,0.8867684478,0.8905852417,0.893129771,0.893129771,0.893129771,0.8918575064,0.893129771,0.8893129771,0.8893129771,0.9020356234,0.8740458015,0.8956743003,0.8727735369,0.9122137405,0.9096692112,0.9096692112,0.8944020356,0.9910941476,0.9910941476,0.9974554707,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_H4_2,0.8286445013,0.8184143223,0.8145780051,0.7989821883,0.7735368957,0.7750642674,0.772264631,0.8078880407,0.9058524173,0.9109414758,0.9096692112,0.9020356234,0.8969465649,0.8982188295,0.8969465649,0.8918575064,0.8918575064,0.8918575064,0.8918575064,0.8918575064,0.8918575064,0.8880407125,0.8893129771,0.893129771,0.8956743003,0.8956743003,0.8956743003,0.8944020356,0.8956743003,0.8893129771,0.8893129771,0.9020356234,0.8753180662,0.8944020356,0.8715012723,0.9122137405,0.9096692112,0.9096692112,0.8944020356,0.9885496183,0.9885496183,0.9923664122,0.9923664122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW2H_2,0.8235294118,0.8129770992,0.8091603053,0.8015267176,0.7735368957,0.7698209719,0.7748091603,0.8053435115,0.9045801527,0.9096692112,0.9083969466,0.903307888,0.893129771,0.8944020356,0.893129771,0.8880407125,0.8880407125,0.8880407125,0.8905852417,0.8905852417,0.8905852417,0.8842239186,0.8854961832,0.8893129771,0.8918575064,0.8918575064,0.8918575064,0.8905852417,0.8918575064,0.8893129771,0.8893129771,0.8994910941,0.8715012723,0.8880407125,0.8613231552,0.9109414758,0.9058524173,0.9058524173,0.893129771,0.9847328244,0.9847328244,0.9860050891,0.9860050891,0.9860050891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW2H_1,0.8235294118,0.8129770992,0.8091603053,0.8015267176,0.7735368957,0.7698209719,0.7748091603,0.8053435115,0.9058524173,0.9109414758,0.9096692112,0.9045801527,0.8944020356,0.8956743003,0.8944020356,0.8893129771,0.8893129771,0.8893129771,0.8918575064,0.8918575064,0.8918575064,0.8854961832,0.8867684478,0.8905852417,0.893129771,0.893129771,0.893129771,0.8918575064,0.893129771,0.8905852417,0.8905852417,0.9007633588,0.8727735369,0.8893129771,0.8625954198,0.9122137405,0.9071246819,0.9071246819,0.8944020356,0.9860050891,0.9860050891,0.9872773537,0.9872773537,0.9872773537,0.9961832061,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW_G3_3,0.8248081841,0.8142493639,0.81043257,0.8027989822,0.7748091603,0.7710997442,0.7760814249,0.8053435115,0.9071246819,0.9122137405,0.9109414758,0.9058524173,0.8956743003,0.8969465649,0.8956743003,0.8905852417,0.8905852417,0.8905852417,0.893129771,0.893129771,0.893129771,0.8867684478,0.8880407125,0.8918575064,0.8944020356,0.8944020356,0.8944020356,0.893129771,0.8944020356,0.8918575064,0.8918575064,0.9020356234,0.8740458015,0.8905852417,0.8638676845,0.9134860051,0.9083969466,0.9083969466,0.8956743003,0.9872773537,0.9872773537,0.9885496183,0.9885496183,0.9885496183,0.9974554707,0.9987277354,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH2H_3,0.8248081841,0.8142493639,0.81043257,0.8027989822,0.7748091603,0.7710997442,0.7760814249,0.8053435115,0.9071246819,0.9122137405,0.9109414758,0.9058524173,0.8956743003,0.8969465649,0.8956743003,0.8905852417,0.8905852417,0.8905852417,0.893129771,0.893129771,0.893129771,0.8867684478,0.8880407125,0.8918575064,0.8944020356,0.8944020356,0.8944020356,0.893129771,0.8944020356,0.8918575064,0.8918575064,0.9020356234,0.8740458015,0.8905852417,0.8638676845,0.9134860051,0.9083969466,0.9083969466,0.8956743003,0.9872773537,0.9872773537,0.9885496183,0.9885496183,0.9885496183,0.9974554707,0.9987277354,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMU00122_Florida,0.8117048346,0.8091603053,0.8002544529,0.7951653944,0.7803320562,0.7506361323,0.7671755725,0.8063694268,0.9007633588,0.9020356234,0.9007633588,0.8918575064,0.893129771,0.8944020356,0.893129771,0.8867684478,0.8854961832,0.8854961832,0.8880407125,0.8880407125,0.8880407125,0.8816793893,0.8829516539,0.8867684478,0.8893129771,0.8893129771,0.8893129771,0.8880407125,0.8893129771,0.8867684478,0.8867684478,0.9262086514,0.8829516539,0.8944020356,0.8638676845,0.9096692112,0.9007633588,0.8982188295,0.893129771,0.927480916,0.927480916,0.9287531807,0.9287531807,0.9249363868,0.9249363868,0.9262086514,0.927480916,0.927480916,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DQ925465_VietNam,0.8142493639,0.8027989822,0.8079385403,0.7900763359,0.7748091603,0.7544529262,0.7659033079,0.8038216561,0.9007633588,0.9020356234,0.9007633588,0.8994910941,0.8842239186,0.8880407125,0.8867684478,0.8816793893,0.8816793893,0.8816793893,0.8829516539,0.8829516539,0.8829516539,0.8778625954,0.8791348601,0.8829516539,0.8854961832,0.8854961832,0.8854961832,0.8842239186,0.8854961832,0.8829516539,0.8829516539,0.9211195929,0.8893129771,0.8982188295,0.8638676845,0.9109414758,0.8956743003,0.8956743003,0.8829516539,0.9134860051,0.9134860051,0.9134860051,0.9160305344,0.9134860051,0.9109414758,0.9122137405,0.9134860051,0.9134860051,0.9198473282,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CJr_G1_3,0.8171355499,0.8171355499,0.8104993598,0.8027989822,0.7892720307,0.7605095541,0.7684478372,0.8012738854,0.8842239186,0.8905852417,0.8893129771,0.8880407125,0.8956743003,0.8969465649,0.8956743003,0.8956743003,0.8969465649,0.8969465649,0.8944020356,0.8944020356,0.8944020356,0.8918575064,0.893129771,0.8956743003,0.8982188295,0.8982188295,0.8982188295,0.8969465649,0.9007633588,0.8944020356,0.8969465649,0.8994910941,0.8651399491,0.8956743003,0.8765903308,0.8982188295,0.903307888,0.903307888,0.8956743003,0.903307888,0.903307888,0.9007633588,0.9007633588,0.9007633588,0.8956743003,0.8969465649,0.8982188295,0.8982188295,0.903307888,0.8893129771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CJr_G1_4,0.8277634961,0.8145780051,0.8079385403,0.8002544529,0.7867177522,0.7579617834,0.7659033079,0.7987261147,0.8854961832,0.8918575064,0.8905852417,0.8867684478,0.8944020356,0.8956743003,0.8944020356,0.8944020356,0.8956743003,0.8956743003,0.893129771,0.893129771,0.893129771,0.8905852417,0.8918575064,0.8944020356,0.8969465649,0.8969465649,0.8969465649,0.8956743003,0.8994910941,0.8918575064,0.8944020356,0.9007633588,0.8638676845,0.8969465649,0.8753180662,0.8994910941,0.9045801527,0.9045801527,0.8969465649,0.9045801527,0.9045801527,0.9020356234,0.9020356234,0.9020356234,0.8944020356,0.8956743003,0.8969465649,0.8969465649,0.9045801527,0.8880407125,0.9961832061,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
